technique_ID,sub_technique_ID,technique_name,technique
T1546,T1546.016,Event Triggered Execution: Installer Packages,"During AppleJeus's installation process, it uses postinstall scripts to extract a hidden plist from the application's /Resources folder and execute the plist file as a Launch Daemon with elevated permissions."
T1546,T1546,Event Triggered Execution,"Pacu can set up S3 bucket notifications to trigger a malicious Lambda function when a CloudFormation template is uploaded to the bucket. It can also create Lambda functions that trigger upon the creation of users, roles, and groups."
T1547,T1547.001,Boot or Logon Autostart Execution: Registry Run Keys / Startup Folder,ADVSTORESHELL achieves persistence by adding itself to the HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run Registry key.
T1547,T1547.001,Boot or Logon Autostart Execution: Registry Run Keys / Startup Folder,Agent Tesla can add itself to the Registry as a startup program to establish persistence.
T1547,T1547.001,Boot or Logon Autostart Execution: Registry Run Keys / Startup Folder,Amadey has changed the Startup folder to the one containing its executable by overwriting the registry keys.
T1547,T1547.001,Boot or Logon Autostart Execution: Registry Run Keys / Startup Folder,ANDROMEDA can establish persistence by dropping a sample of itself to C:\ProgramData\Local Settings\Temp\mskmde.com and adding a Registry run key to execute every time a user logs on.
T1547,T1547.001,Boot or Logon Autostart Execution: Registry Run Keys / Startup Folder,AppleSeed has the ability to create the Registry key name EstsoftAutoUpdate at HKCU\Software\Microsoft/Windows\CurrentVersion\RunOnce to establish persistence.
T1547,T1547.001,Boot or Logon Autostart Execution: Registry Run Keys / Startup Folder,APT18 establishes persistence via the HKCU\Software\Microsoft\Windows\CurrentVersion\Run key.
T1547,T1547.001,Boot or Logon Autostart Execution: Registry Run Keys / Startup Folder,An APT19 HTTP malware variant establishes persistence by setting the Registry key HKCU\Software\Microsoft\Windows\CurrentVersion\Run\Windows Debug Tools-%LOCALAPPDATA%\.
T1547,T1547.001,Boot or Logon Autostart Execution: Registry Run Keys / Startup Folder,APT28 has deployed malware that has copied itself to the startup directory for persistence.
T1547,T1547.001,Boot or Logon Autostart Execution: Registry Run Keys / Startup Folder,APT29 added Registry Run keys to establish persistence.
T1547,T1547.001,Boot or Logon Autostart Execution: Registry Run Keys / Startup Folder,APT3 places scripts in the startup folder for persistence.
T1547,T1547.001,Boot or Logon Autostart Execution: Registry Run Keys / Startup Folder,"APT32 established persistence using Registry Run keys, both to execute PowerShell and VBS scripts as well as to execute their backdoor directly."
T1547,T1547.001,Boot or Logon Autostart Execution: Registry Run Keys / Startup Folder,"APT33 has deployed a tool known as DarkComet to the Startup folder of a victim, and used Registry run keys to gain persistence."
T1547,T1547.001,Boot or Logon Autostart Execution: Registry Run Keys / Startup Folder,APT37's has added persistence via the Registry key HKCU\Software\Microsoft\CurrentVersion\Run\.
T1547,T1547.001,Boot or Logon Autostart Execution: Registry Run Keys / Startup Folder,APT39 has maintained persistence using the startup folder.
T1547,T1547.001,Boot or Logon Autostart Execution: Registry Run Keys / Startup Folder,APT41 created and modified startup files for persistence. APT41 added a registry key in HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Svchost to establish persistence for Cobalt Strike.
T1547,T1547.001,Boot or Logon Autostart Execution: Registry Run Keys / Startup Folder,Aria-body has established persistence via the Startup folder or Run Registry key.
T1547,T1547.001,Boot or Logon Autostart Execution: Registry Run Keys / Startup Folder,Astaroth creates a startup item for persistence. 
T1547,T1547.001,Boot or Logon Autostart Execution: Registry Run Keys / Startup Folder,"AuTo Stealer can place malicious executables in a victim's AutoRun registry key or StartUp directory, depending on the AV product installed, to maintain persistence."
T1547,T1547.001,Boot or Logon Autostart Execution: Registry Run Keys / Startup Folder,Avaddon uses registry run keys for persistence.
T1547,T1547.001,Boot or Logon Autostart Execution: Registry Run Keys / Startup Folder,AvosLocker has been executed via the RunOnce Registry key to run itself on safe mode.
T1547,T1547.001,Boot or Logon Autostart Execution: Registry Run Keys / Startup Folder,BabyShark has added a Registry key to ensure all future macros are enabled for Microsoft Word and Excel as well as for additional persistence.
T1547,T1547.001,Boot or Logon Autostart Execution: Registry Run Keys / Startup Folder,Backdoor.Oldrea adds Registry Run keys to achieve persistence.
T1547,T1547.001,Boot or Logon Autostart Execution: Registry Run Keys / Startup Folder,BACKSPACE achieves persistence by creating a shortcut to itself in the CSIDL_STARTUP directory.
T1547,T1547.001,Boot or Logon Autostart Execution: Registry Run Keys / Startup Folder,BADNEWS installs a registry Run key to establish persistence.
T1547,T1547.001,Boot or Logon Autostart Execution: Registry Run Keys / Startup Folder,BadPatch establishes a foothold by adding a link to the malware executable in the startup folder.
T1547,T1547.001,Boot or Logon Autostart Execution: Registry Run Keys / Startup Folder,Bazar can create or add files to Registry Run Keys to establish persistence.
T1547,T1547.001,Boot or Logon Autostart Execution: Registry Run Keys / Startup Folder,BBSRAT has been loaded through DLL side-loading of a legitimate Citrix executable that is set to persist through the Registry Run key location HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Run\ssonsvr.exe.
T1547,T1547.001,Boot or Logon Autostart Execution: Registry Run Keys / Startup Folder,Bisonal has added itself to the Registry key HKEY_CURRENT_USER\Software\Microsoft\CurrentVersion\Run\ for persistence.
T1547,T1547.001,Boot or Logon Autostart Execution: Registry Run Keys / Startup Folder,BitPaymer has set the run key HKCU\Software\Microsoft\Windows\CurrentVersion\Run for persistence.
T1547,T1547.001,Boot or Logon Autostart Execution: Registry Run Keys / Startup Folder,The BlackEnergy 3 variant drops its main DLL component and then creates a .lnk shortcut to that file in the startup folder.
T1547,T1547.001,Boot or Logon Autostart Execution: Registry Run Keys / Startup Folder,BoomBox can establish persistence by writing the Registry value MicroNativeCacheSvc to HKCU\Software\Microsoft\Windows\CurrentVersion\Run.
T1547,T1547.001,Boot or Logon Autostart Execution: Registry Run Keys / Startup Folder,Briba creates run key Registry entries pointing to malicious DLLs dropped to disk.
T1547,T1547.001,Boot or Logon Autostart Execution: Registry Run Keys / Startup Folder,BRONZE BUTLER has used a batch script that adds a Registry Run key to establish malware persistence.
T1547,T1547.001,Boot or Logon Autostart Execution: Registry Run Keys / Startup Folder,build_downer has the ability to add itself to the Registry Run key for persistence.
T1547,T1547.001,Boot or Logon Autostart Execution: Registry Run Keys / Startup Folder,Carbanak stores a configuration files in the startup directory to automatically execute commands in order to persist across reboots.
T1547,T1547.001,Boot or Logon Autostart Execution: Registry Run Keys / Startup Folder,Carberp has maintained persistence by placing itself inside the current user's startup folder.
T1547,T1547.001,Boot or Logon Autostart Execution: Registry Run Keys / Startup Folder,Cardinal RAT establishes Persistence by setting the  HKCU\Software\Microsoft\Windows NT\CurrentVersion\Windows\Load Registry key to point to its executable.
T1547,T1547.001,Boot or Logon Autostart Execution: Registry Run Keys / Startup Folder,Chaes has added persistence via the Registry key software\microsoft\windows\currentversion\run\microsoft windows html help.
T1547,T1547.001,Boot or Logon Autostart Execution: Registry Run Keys / Startup Folder,ChChes establishes persistence by adding a Registry Run key.
